"session","type","frame","period","group","subject","value","bid","won","earnings"
"S20041203","sealed","standard",46,0,4,270,250,0,0
"S20041203","sealed","standard",46,0,6,45,30,0,0
"S20041203","sealed","standard",46,0,8,390,340,1,50
"S20041203","sealed","standard",46,1,0,495,440,0,0
"S20041203","sealed","standard",46,1,1,465,350,0,0
"S20041203","sealed","standard",46,1,7,570,450,1,120
"S20041203","sealed","standard",46,2,2,240,200,0,0
"S20041203","sealed","standard",46,2,3,225,210,0,0
"S20041203","sealed","standard",46,2,5,495,390,1,105
"S20041203","sealed","standard",46,3,10,510,450,1,60
"S20041203","sealed","standard",46,3,11,285,180,0,0
"S20041203","sealed","standard",46,3,16,30,20,0,0
"S20041203","sealed","standard",46,4,14,270,220,0,0
"S20041203","sealed","standard",46,4,15,135,120,0,0
"S20041203","sealed","standard",46,4,17,585,400,1,185
"S20041203","sealed","standard",46,5,9,15,10,0,0
"S20041203","sealed","standard",46,5,12,480,390,1,90
"S20041203","sealed","standard",46,5,13,15,10,0,0
"S20041203","sealed","standard",47,0,0,375,340,1,35
"S20041203","sealed","standard",47,0,4,180,160,0,0
"S20041203","sealed","standard",47,0,6,120,100,0,0
"S20041203","sealed","standard",47,1,3,90,80,0,0
"S20041203","sealed","standard",47,1,5,165,160,1,5
"S20041203","sealed","standard",47,1,7,135,120,0,0
"S20041203","sealed","standard",47,2,1,495,400,1,95
"S20041203","sealed","standard",47,2,2,30,10,0,0
"S20041203","sealed","standard",47,2,8,435,380,0,0
"S20041203","sealed","standard",47,3,10,525,450,0,0
"S20041203","sealed","standard",47,3,11,30,20,0,0
"S20041203","sealed","standard",47,3,12,600,450,1,150
"S20041203","sealed","standard",47,4,13,150,140,0,0
"S20041203","sealed","standard",47,4,16,510,470,1,40
"S20041203","sealed","standard",47,4,17,585,400,0,0
"S20041203","sealed","standard",47,5,9,90,70,0,0
"S20041203","sealed","standard",47,5,14,45,30,0,0
"S20041203","sealed","standard",47,5,15,495,450,1,45
"S20041203","sealed","standard",48,0,0,45,30,0,0
"S20041203","sealed","standard",48,0,3,480,400,1,80
"S20041203","sealed","standard",48,0,7,240,230,0,0
"S20041203","sealed","standard",48,1,4,270,250,1,20
"S20041203","sealed","standard",48,1,5,15,10,0,0
"S20041203","sealed","standard",48,1,8,15,10,0,0
"S20041203","sealed","standard",48,2,1,30,20,0,0
"S20041203","sealed","standard",48,2,2,45,30,0,0
"S20041203","sealed","standard",48,2,6,240,210,1,30
"S20041203","sealed","standard",48,3,12,315,250,0,0
"S20041203","sealed","standard",48,3,14,420,350,1,70
"S20041203","sealed","standard",48,3,16,15,10,0,0
"S20041203","sealed","standard",48,4,9,15,10,0,0
"S20041203","sealed","standard",48,4,10,30,10,0,0
"S20041203","sealed","standard",48,4,11,420,310,1,110
"S20041203","sealed","standard",48,5,13,420,390,1,30
"S20041203","sealed","standard",48,5,15,315,300,0,0
"S20041203","sealed","standard",48,5,17,375,300,0,0
"S20041203","sealed","standard",49,0,0,180,160,0,0
"S20041203","sealed","standard",49,0,1,405,300,1,105
"S20041203","sealed","standard",49,0,8,30,20,0,0
"S20041203","sealed","standard",49,1,3,135,120,0,0
"S20041203","sealed","standard",49,1,4,210,190,0,0
"S20041203","sealed","standard",49,1,6,315,280,1,35
"S20041203","sealed","standard",49,2,2,435,370,0,0
"S20041203","sealed","standard",49,2,5,315,200,0,0
"S20041203","sealed","standard",49,2,7,435,400,1,35
"S20041203","sealed","standard",49,3,10,285,250,1,35
"S20041203","sealed","standard",49,3,12,45,20,0,0
"S20041203","sealed","standard",49,3,16,105,100,0,0
"S20041203","sealed","standard",49,4,11,195,90,0,0
"S20041203","sealed","standard",49,4,15,255,240,1,15
"S20041203","sealed","standard",49,4,17,15,10,0,0
"S20041203","sealed","standard",49,5,9,165,150,0,0
"S20041203","sealed","standard",49,5,13,405,380,1,25
"S20041203","sealed","standard",49,5,14,210,190,0,0
"S20041203","sealed","standard",50,0,0,360,320,1,40
"S20041203","sealed","standard",50,0,1,195,50,0,0
"S20041203","sealed","standard",50,0,6,15,10,0,0
"S20041203","sealed","standard",50,1,2,15,100,0,0
"S20041203","sealed","standard",50,1,3,90,80,0,0
"S20041203","sealed","standard",50,1,8,180,150,1,30
"S20041203","sealed","standard",50,2,4,105,90,0,0
"S20041203","sealed","standard",50,2,5,285,200,0,0
"S20041203","sealed","standard",50,2,7,345,300,1,45
"S20041203","sealed","standard",50,3,9,420,380,0,0
"S20041203","sealed","standard",50,3,10,360,290,0,0
"S20041203","sealed","standard",50,3,13,465,420,1,45
"S20041203","sealed","standard",50,4,12,120,100,0,0
"S20041203","sealed","standard",50,4,14,75,50,0,0
"S20041203","sealed","standard",50,4,16,360,340,1,20
"S20041203","sealed","standard",50,5,11,240,150,0,0
"S20041203","sealed","standard",50,5,15,180,160,1,20
"S20041203","sealed","standard",50,5,17,90,80,0,0
"S20041203","sealed","standard",51,0,2,465,400,1,65
"S20041203","sealed","standard",51,0,7,270,240,0,0
"S20041203","sealed","standard",51,0,8,360,300,0,0
"S20041203","sealed","standard",51,1,1,345,230,0,0
"S20041203","sealed","standard",51,1,3,510,390,1,120
"S20041203","sealed","standard",51,1,5,90,60,0,0
"S20041203","sealed","standard",51,2,0,405,350,1,55
"S20041203","sealed","standard",51,2,4,225,200,0,0
"S20041203","sealed","standard",51,2,6,315,280,0,0
"S20041203","sealed","standard",51,3,9,480,380,0,0
"S20041203","sealed","standard",51,3,12,165,140,0,0
"S20041203","sealed","standard",51,3,14,600,460,1,140
"S20041203","sealed","standard",51,4,11,165,100,0,0
"S20041203","sealed","standard",51,4,13,180,170,1,10
"S20041203","sealed","standard",51,4,16,120,110,0,0
"S20041203","sealed","standard",51,5,10,90,70,0,0
"S20041203","sealed","standard",51,5,15,255,230,0,0
"S20041203","sealed","standard",51,5,17,330,290,1,40
"S20041203","sealed","standard",52,0,1,540,350,0,0
"S20041203","sealed","standard",52,0,5,375,290,0,0
"S20041203","sealed","standard",52,0,6,450,400,1,50
"S20041203","sealed","standard",52,1,0,435,370,1,65
"S20041203","sealed","standard",52,1,2,195,170,0,0
"S20041203","sealed","standard",52,1,8,135,100,0,0
"S20041203","sealed","standard",52,2,3,585,410,1,175
"S20041203","sealed","standard",52,2,4,30,10,0,0
"S20041203","sealed","standard",52,2,7,435,400,0,0
"S20041203","sealed","standard",52,3,9,435,380,1,55
"S20041203","sealed","standard",52,3,11,255,200,0,0
"S20041203","sealed","standard",52,3,12,255,200,0,0
"S20041203","sealed","standard",52,4,10,570,500,1,70
"S20041203","sealed","standard",52,4,13,555,460,0,0
"S20041203","sealed","standard",52,4,15,195,180,0,0
"S20041203","sealed","standard",52,5,14,540,460,1,80
"S20041203","sealed","standard",52,5,16,75,70,0,0
"S20041203","sealed","standard",52,5,17,360,310,0,0
"S20041203","sealed","standard",53,0,2,315,260,1,55
"S20041203","sealed","standard",53,0,3,90,80,0,0
"S20041203","sealed","standard",53,0,6,270,240,0,0
"S20041203","sealed","standard",53,1,0,555,450,1,105
"S20041203","sealed","standard",53,1,5,225,170,0,0
"S20041203","sealed","standard",53,1,8,570,400,0,0
"S20041203","sealed","standard",53,2,1,450,340,0,0
"S20041203","sealed","standard",53,2,4,435,410,1,25
"S20041203","sealed","standard",53,2,7,450,400,0,0
"S20041203","sealed","standard",53,3,10,75,70,0,0
"S20041203","sealed","standard",53,3,16,90,80,0,0
"S20041203","sealed","standard",53,3,17,450,380,1,70
"S20041203","sealed","standard",53,4,9,30,10,0,0
"S20041203","sealed","standard",53,4,13,420,390,1,30
"S20041203","sealed","standard",53,4,14,120,100,0,0
"S20041203","sealed","standard",53,5,11,525,340,1,185
"S20041203","sealed","standard",53,5,12,180,150,0,0
"S20041203","sealed","standard",53,5,15,30,20,0,0
"S20041203","sealed","standard",54,0,1,285,250,0,0
"S20041203","sealed","standard",54,0,4,450,430,0,0
"S20041203","sealed","standard",54,0,8,600,450,1,150
"S20041203","sealed","standard",54,1,0,345,310,1,35
"S20041203","sealed","standard",54,1,2,330,280,0,0
"S20041203","sealed","standard",54,1,6,90,70,0,0
"S20041203","sealed","standard",54,2,3,585,390,1,195
"S20041203","sealed","standard",54,2,5,345,250,0,0
"S20041203","sealed","standard",54,2,7,330,300,0,0
"S20041203","sealed","standard",54,3,11,270,170,0,0
"S20041203","sealed","standard",54,3,13,120,110,0,0
"S20041203","sealed","standard",54,3,14,375,330,1,45
"S20041203","sealed","standard",54,4,10,150,120,0,0
"S20041203","sealed","standard",54,4,12,285,250,0,0
"S20041203","sealed","standard",54,4,17,315,280,1,35
"S20041203","sealed","standard",54,5,9,270,240,1,30
"S20041203","sealed","standard",54,5,15,90,80,0,0
"S20041203","sealed","standard",54,5,16,105,100,0,0
"S20041203","sealed","standard",55,0,1,105,50,0,0
"S20041203","sealed","standard",55,0,5,435,330,0,0
"S20041203","sealed","standard",55,0,7,510,410,1,100
"S20041203","sealed","standard",55,1,2,510,440,1,70
"S20041203","sealed","standard",55,1,4,225,200,0,0
"S20041203","sealed","standard",55,1,6,255,230,0,0
"S20041203","sealed","standard",55,2,0,15,10,0,0
"S20041203","sealed","standard",55,2,3,165,150,0,0
"S20041203","sealed","standard",55,2,8,195,160,1,35
"S20041203","sealed","standard",55,3,10,105,90,0,0
"S20041203","sealed","standard",55,3,11,195,90,0,0
"S20041203","sealed","standard",55,3,15,555,480,1,75
"S20041203","sealed","standard",55,4,9,345,310,0,0
"S20041203","sealed","standard",55,4,14,555,450,1,105
"S20041203","sealed","standard",55,4,16,450,420,0,0
"S20041203","sealed","standard",55,5,12,285,250,1,35
"S20041203","sealed","standard",55,5,13,90,80,0,0
"S20041203","sealed","standard",55,5,17,105,90,0,0
"S20041203","sealed","standard",56,0,3,375,320,0,0
"S20041203","sealed","standard",56,0,6,195,170,0,0
"S20041203","sealed","standard",56,0,7,405,380,1,25
"S20041203","sealed","standard",56,1,0,285,250,0,0
"S20041203","sealed","standard",56,1,1,330,290,0,0
"S20041203","sealed","standard",56,1,8,420,350,1,70
"S20041203","sealed","standard",56,2,2,600,460,1,140
"S20041203","sealed","standard",56,2,4,375,350,0,0
"S20041203","sealed","standard",56,2,5,195,150,0,0
"S20041203","sealed","standard",56,3,11,495,380,1,115
"S20041203","sealed","standard",56,3,13,105,100,0,0
"S20041203","sealed","standard",56,3,17,375,310,0,0
"S20041203","sealed","standard",56,4,12,45,20,0,0
"S20041203","sealed","standard",56,4,14,30,20,0,0
"S20041203","sealed","standard",56,4,16,360,340,1,20
"S20041203","sealed","standard",56,5,9,105,80,0,0
"S20041203","sealed","standard",56,5,10,150,140,0,0
"S20041203","sealed","standard",56,5,15,240,220,1,20
"S20041203","sealed","standard",57,0,1,300,280,0,0
"S20041203","sealed","standard",57,0,6,510,400,0,0
"S20041203","sealed","standard",57,0,7,555,450,1,105
"S20041203","sealed","standard",57,1,0,420,370,1,50
"S20041203","sealed","standard",57,1,2,225,200,0,0
"S20041203","sealed","standard",57,1,5,480,350,0,0
"S20041203","sealed","standard",57,2,3,150,140,0,0
"S20041203","sealed","standard",57,2,4,75,50,0,0
"S20041203","sealed","standard",57,2,8,270,200,1,70
"S20041203","sealed","standard",57,3,11,45,40,0,0
"S20041203","sealed","standard",57,3,14,30,20,0,0
"S20041203","sealed","standard",57,3,17,480,390,1,90
"S20041203","sealed","standard",57,4,9,405,310,0,0
"S20041203","sealed","standard",57,4,10,510,450,1,60
"S20041203","sealed","standard",57,4,15,450,400,0,0
"S20041203","sealed","standard",57,5,12,510,360,0,0
"S20041203","sealed","standard",57,5,13,150,140,0,0
"S20041203","sealed","standard",57,5,16,480,450,1,30
"S20041203","sealed","standard",58,0,0,495,420,0,0
"S20041203","sealed","standard",58,0,2,90,50,0,0
"S20041203","sealed","standard",58,0,6,600,470,1,130
"S20041203","sealed","standard",58,1,3,90,80,0,0
"S20041203","sealed","standard",58,1,4,495,470,1,25
"S20041203","sealed","standard",58,1,7,300,250,0,0
"S20041203","sealed","standard",58,2,1,465,400,1,65
"S20041203","sealed","standard",58,2,5,30,20,0,0
"S20041203","sealed","standard",58,2,8,240,200,0,0
"S20041203","sealed","standard",58,3,12,450,350,1,100
"S20041203","sealed","standard",58,3,13,90,80,0,0
"S20041203","sealed","standard",58,3,14,315,290,0,0
"S20041203","sealed","standard",58,4,9,420,350,0,0
"S20041203","sealed","standard",58,4,10,15,10,0,0
"S20041203","sealed","standard",58,4,11,555,350,1,205
"S20041203","sealed","standard",58,5,15,420,390,0,0
"S20041203","sealed","standard",58,5,16,60,50,0,0
"S20041203","sealed","standard",58,5,17,465,400,1,65
"S20041203","sealed","standard",59,0,0,240,220,0,0
"S20041203","sealed","standard",59,0,2,600,470,1,130
"S20041203","sealed","standard",59,0,7,525,420,0,0
"S20041203","sealed","standard",59,1,4,330,310,1,20
"S20041203","sealed","standard",59,1,6,105,90,0,0
"S20041203","sealed","standard",59,1,8,135,100,0,0
"S20041203","sealed","standard",59,2,1,30,10,0,0
"S20041203","sealed","standard",59,2,3,75,70,0,0
"S20041203","sealed","standard",59,2,5,240,190,1,50
"S20041203","sealed","standard",59,3,11,495,290,0,0
"S20041203","sealed","standard",59,3,12,375,320,1,55
"S20041203","sealed","standard",59,3,17,30,20,0,0
"S20041203","sealed","standard",59,4,13,210,190,0,0
"S20041203","sealed","standard",59,4,15,315,300,1,15
"S20041203","sealed","standard",59,4,16,315,290,0,0
"S20041203","sealed","standard",59,5,9,210,200,0,0
"S20041203","sealed","standard",59,5,10,45,30,0,0
"S20041203","sealed","standard",59,5,14,330,300,1,30
"S20041203","sealed","standard",60,0,0,540,500,1,40
"S20041203","sealed","standard",60,0,1,165,90,0,0
"S20041203","sealed","standard",60,0,3,345,270,0,0
"S20041203","sealed","standard",60,1,2,210,200,0,0
"S20041203","sealed","standard",60,1,5,150,100,0,0
"S20041203","sealed","standard",60,1,8,270,250,1,20
"S20041203","sealed","standard",60,2,4,570,470,1,100
"S20041203","sealed","standard",60,2,6,120,110,0,0
"S20041203","sealed","standard",60,2,7,240,240,0,0
"S20041203","sealed","standard",60,3,9,540,370,0,0
"S20041203","sealed","standard",60,3,10,510,470,1,40
"S20041203","sealed","standard",60,3,13,150,140,0,0
"S20041203","sealed","standard",60,4,12,525,390,1,135
"S20041203","sealed","standard",60,4,14,165,150,0,0
"S20041203","sealed","standard",60,4,17,360,320,0,0
"S20041203","sealed","standard",60,5,11,525,320,1,205
"S20041203","sealed","standard",60,5,15,255,230,0,0
"S20041203","sealed","standard",60,5,16,195,190,0,0
"S20041206","dutch","standard",1,0,0,315,-1,0,0
"S20041206","dutch","standard",1,0,5,570,480,1,90
"S20041206","dutch","standard",1,0,8,390,-1,0,0
"S20041206","dutch","standard",1,1,2,240,-1,0,0
"S20041206","dutch","standard",1,1,6,510,-1,0,0
"S20041206","dutch","standard",1,1,7,555,400,1,155
"S20041206","dutch","standard",1,2,1,30,-1,0,0
"S20041206","dutch","standard",1,2,3,345,200,1,145
"S20041206","dutch","standard",1,2,4,285,-1,0,0
"S20041206","dutch","standard",1,3,12,75,-1,0,0
"S20041206","dutch","standard",1,3,13,420,-1,0,0
"S20041206","dutch","standard",1,3,17,585,440,1,145
"S20041206","dutch","standard",1,4,10,450,400,1,50
"S20041206","dutch","standard",1,4,11,75,-1,0,0
"S20041206","dutch","standard",1,4,16,390,-1,0,0
"S20041206","dutch","standard",1,5,9,600,620,1,-20
"S20041206","dutch","standard",1,5,14,570,-1,0,0
"S20041206","dutch","standard",1,5,15,15,-1,0,0
"S20041206","dutch","standard",2,0,0,525,490,1,35
"S20041206","dutch","standard",2,0,2,15,-1,0,0
"S20041206","dutch","standard",2,0,5,330,-1,0,0
"S20041206","dutch","standard",2,1,3,165,-1,0,0
"S20041206","dutch","standard",2,1,4,210,140,1,70
"S20041206","dutch","standard",2,1,7,90,-1,0,0
"S20041206","dutch","standard",2,2,1,540,340,1,200
